연번,자치구명,설치위치,세부 위치,설치 장소 유형,수거 쓰레기 종류,위도,경도,행정동코드,행정동,처리방식
5038,관악구,관악로 1,서울대학교.치과병원.동물병원 버스정류장(21374) 뒤로 붙여서,"정류소(버스,택시 등)",일반쓰레기,37.4662873,126.9481564,11210730.0,대학동,정상 지오코딩
5039,관악구,관악로 1,서울대학교.치과병원.동물병원 버스정류장(21374) 뒤로 붙여서,"정류소(버스,택시 등)",재활용쓰레기,37.4662873,126.9481564,11210730.0,대학동,정상 지오코딩
5040,관악구,신림동 217-5,나들목공원 따릉이 정류소 앞 펜스쪽으로 붙여서,도로변(횡단보도 포함),일반쓰레기,37.4693517,126.9444418,11210730.0,대학동,정상 지오코딩
5041,관악구,신림동 217-5,나들목공원 따릉이 정류소 앞 펜스쪽으로 붙여서,도로변(횡단보도 포함),재활용쓰레기,37.4693517,126.9444418,11210730.0,대학동,정상 지오코딩
5042,관악구,신림로 246,예음뮤직 앞 나무 전봇대 사이,"정류소(버스,택시 등)",일반쓰레기,37.478003,126.9341947,11210640.0,서원동,정상 지오코딩
5043,관악구,신림로 246,예음뮤직 앞 나무 전봇대 사이,"정류소(버스,택시 등)",재활용쓰레기,37.478003,126.9341947,11210640.0,서원동,정상 지오코딩
5044,관악구,남부순환로 1491,관악가족행복센터 계단내려오는부근 나무 옆,도로변(횡단보도 포함),일반쓰레기,37.4824644,126.9164058,11210680.0,신사동,정상 지오코딩
5045,관악구,남부순환로 1491,관악가족행복센터 계단내려오는부근 나무 옆,도로변(횡단보도 포함),재활용쓰레기,37.4824644,126.9164058,11210680.0,신사동,정상 지오코딩
5046,관악구,남부순환로 1440,그레이스파티 앞 펜스에 붙여서,도로변(횡단보도 포함),일반쓰레기,37.4807653,126.910726,11210830.0,미성동,정상 지오코딩
5047,관악구,남부순환로 1440,그레이스파티 앞 펜스에 붙여서,도로변(횡단보도 포함),재활용쓰레기,37.4807653,126.910726,11210830.0,미성동,정상 지오코딩
5048,관악구,남부순환로 1415,영일중고사랑 앞 나무와 가로등 사이,"정류소(버스,택시 등)",일반쓰레기,37.4808612,126.9078624,11210720.0,조원동,정상 지오코딩
5049,관악구,남부순환로 1415,영일중고사랑 앞 나무와 가로등 사이,"정류소(버스,택시 등)",재활용쓰레기,37.4808612,126.9078624,11210720.0,조원동,정상 지오코딩
5050,관악구,난곡로 333,평화어린이집 앞 나무 옆,도로변(횡단보도 포함),일반쓰레기,37.4838014,126.9139126,11210720.0,조원동,정상 지오코딩
5051,관악구,난곡로 333,평화어린이집 앞 나무 옆,도로변(횡단보도 포함),재활용쓰레기,37.4838014,126.9139126,11210720.0,조원동,정상 지오코딩
5052,관악구,난곡로 324,신대방베스트원오피스텔 앞 제설함 옆,"정류소(버스,택시 등)",일반쓰레기,37.4830305,126.9146265,11210680.0,신사동,정상 지오코딩
5053,관악구,난곡로 324,신대방베스트원오피스텔 앞 제설함 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4830305,126.9146265,11210680.0,신사동,정상 지오코딩
5054,관악구,신림로 304,GS25 신림왕성점 앞 전봇대 옆,도로변(횡단보도 포함),일반쓰레기,37.4813637,126.9302239,11210640.0,서원동,정상 지오코딩
5055,관악구,신림로 304,GS25 신림왕성점 앞 전봇대 옆,도로변(횡단보도 포함),재활용쓰레기,37.4813637,126.9302239,11210640.0,서원동,정상 지오코딩
5056,관악구,신림로 310,신림사거리 버스정류장(21148) 앞,"정류소(버스,택시 등)",일반쓰레기,37.4819355,126.9301852,11210640.0,서원동,정상 지오코딩
5057,관악구,신림로 310,신림사거리 버스정류장(21148) 앞,"정류소(버스,택시 등)",재활용쓰레기,37.4819355,126.9301852,11210640.0,서원동,정상 지오코딩
5058,관악구,신사로 92 맞은편,"신대방역 버스정류장(21225, 20937) 앞","정류소(버스,택시 등)",일반쓰레기,37.486596,126.9130076,11210720.0,조원동,정상 지오코딩
5059,관악구,신사로 92 맞은편,"신대방역 버스정류장(21225, 20937) 앞","정류소(버스,택시 등)",재활용쓰레기,37.486596,126.9130076,11210720.0,조원동,정상 지오코딩
5060,관악구,신림로 377,남서울중앙교회 앞,도로변(횡단보도 포함),일반쓰레기,37.4879235,126.9282886,11210690.0,신림동,정상 지오코딩
5061,관악구,신림로 377,남서울중앙교회 앞,도로변(횡단보도 포함),재활용쓰레기,37.4879235,126.9282886,11210690.0,신림동,정상 지오코딩
5062,관악구,신림로 376,뱅뱅 관악점 앞,도로변(횡단보도 포함),일반쓰레기,37.4879105,126.9289325,11210690.0,신림동,정상 지오코딩
5063,관악구,신림로 376,뱅뱅 관악점 앞,도로변(횡단보도 포함),재활용쓰레기,37.4879105,126.9289325,11210690.0,신림동,정상 지오코딩
5064,관악구,관악로 172,ABC마트 앞 ,"정류소(버스,택시 등)",일반쓰레기,37.4805127,126.9529494,11210580.0,낙성대동,정상 지오코딩
5065,관악구,관악로 172,ABC마트 앞 ,"정류소(버스,택시 등)",재활용쓰레기,37.4805127,126.9529494,11210580.0,낙성대동,정상 지오코딩
5066,관악구,남부순환로 1801,NH농협은행 서울대역센터지점 앞 나무에 붙여서,도로변(횡단보도 포함),일반쓰레기,37.4818221,126.9503819,11210610.0,중앙동,정상 지오코딩
5067,관악구,남부순환로 1801,NH농협은행 서울대역센터지점 앞 나무에 붙여서,도로변(횡단보도 포함),재활용쓰레기,37.4818221,126.9503819,11210610.0,중앙동,정상 지오코딩
5068,관악구,남부순환로 1892,서울정직한치과의원 앞 소화전 옆에 붙여서,도로변(횡단보도 포함),일반쓰레기,37.4783826,126.9595407,11210580.0,낙성대동,정상 지오코딩
5069,관악구,남부순환로 1892,서울정직한치과의원 앞 소화전 옆에 붙여서,도로변(횡단보도 포함),재활용쓰레기,37.4783826,126.9595407,11210580.0,낙성대동,정상 지오코딩
5070,관악구,신림로 201,"서림동주민센터, 신화단지 정류장(정류장번호: 21155)","정류소(버스,택시 등)",일반쓰레기,37.4756757,126.936276,11210660.0,서림동,정상 지오코딩
5071,관악구,신림로 201,"서림동주민센터, 신화단지 정류장(정류장번호: 21155)","정류소(버스,택시 등)",재활용쓰레기,37.4756757,126.936276,11210660.0,서림동,정상 지오코딩
5072,관악구,관악구 호암로 399,삼성산주공아파트 버스정류장(21171) 옆,도로변(횡단보도 포함),일반쓰레기,37.4613715,126.925455,11210820.0,삼성동,정상 지오코딩
5073,관악구,관악구 호암로 399,삼성산주공아파트 버스정류장(21171) 옆,도로변(횡단보도 포함),재활용쓰레기,37.4613715,126.925455,11210820.0,삼성동,정상 지오코딩
5074,관악구,관악구 봉천로 167,관악구 보라매집하장(타장소로 이동예정),기타 장소,일반쓰레기,37.4903812,126.9207961,11210690.0,신림동,정상 지오코딩
5075,관악구,관악구 봉천로 167,관악구 보라매집하장(타장소로 이동예정),기타 장소,재활용쓰레기,37.4903812,126.9207961,11210690.0,신림동,정상 지오코딩
5076,관악구,관악구 봉천로 167,관악구 보라매집하장(타장소로 이동예정),기타 장소,일반쓰레기,37.4903812,126.9207961,11210690.0,신림동,정상 지오코딩
5077,관악구,관악구 봉천로 167,관악구 보라매집하장(타장소로 이동예정),기타 장소,재활용쓰레기,37.4903812,126.9207961,11210690.0,신림동,정상 지오코딩
5078,관악구,쑥고개로 30,쑥고개 버스정류장(21181) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4783997,126.9405363,11210800.0,청룡동,정상 지오코딩
5079,관악구,쑥고개로 30,쑥고개 버스정류장(21181) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4783997,126.9405363,11210800.0,청룡동,정상 지오코딩
5080,관악구,쑥고개로 66,크린토피아 플러스 옆,도로변(횡단보도 포함),일반쓰레기,37.479397,126.9436599,11210800.0,청룡동,정상 지오코딩
5081,관악구,쑥고개로 66,크린토피아 플러스 옆,도로변(횡단보도 포함),재활용쓰레기,37.479397,126.9436599,11210800.0,청룡동,정상 지오코딩
5082,관악구,쑥고개로 111,GS더프레시 관악점 주차장 앞,도로변(횡단보도 포함),일반쓰레기,37.4793391,126.9490155,11210800.0,청룡동,정상 지오코딩
5083,관악구,쑥고개로 111,GS더프레시 관악점 주차장 앞,도로변(횡단보도 포함),재활용쓰레기,37.4793391,126.9490155,11210800.0,청룡동,정상 지오코딩
5084,관악구,관악로 96,"서울여상,서울문영여중고 버스정류장(21129) 옆","정류소(버스,택시 등)",일반쓰레기,37.4737979,126.9534952,11210580.0,낙성대동,정상 지오코딩
5085,관악구,관악로 96,"서울여상,서울문영여중고 버스정류장(21129) 옆","정류소(버스,택시 등)",재활용쓰레기,37.4737979,126.9534952,11210580.0,낙성대동,정상 지오코딩
5086,관악구,관악로 1,"서울대학교 치과병원,동물병원 버스정류장(21373) 옆","정류소(버스,택시 등)",일반쓰레기,37.4662873,126.9481564,11210730.0,대학동,정상 지오코딩
5087,관악구,관악로 1,"서울대학교 치과병원,동물병원 버스정류장(21373) 옆","정류소(버스,택시 등)",재활용쓰레기,37.4662873,126.9481564,11210730.0,대학동,정상 지오코딩
5088,관악구,남부순환로 1842,봉천사거리 버스정류장(21121) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4802904,126.9545533,11210580.0,낙성대동,정상 지오코딩
5089,관악구,남부순환로 1842,봉천사거리 버스정류장(21121) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4802904,126.9545533,11210580.0,낙성대동,정상 지오코딩
5090,관악구,신림로 153,"서울대벤처타운역,삼성동 시장 버스정류장(21156) 옆","정류소(버스,택시 등)",일반쓰레기,37.4727043,126.9329167,11210820.0,삼성동,정상 지오코딩
5091,관악구,신림로 153,"서울대벤처타운역,삼성동 시장 버스정류장(21156) 옆","정류소(버스,택시 등)",재활용쓰레기,37.4727043,126.9329167,11210820.0,삼성동,정상 지오코딩
5092,관악구,남부순환로 1904,낙성대입구 버스정류장(21123) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4778656,126.9606899,11210580.0,낙성대동,정상 지오코딩
5093,관악구,남부순환로 1904,낙성대입구 버스정류장(21123) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4778656,126.9606899,11210580.0,낙성대동,정상 지오코딩
5094,관악구,신림로 40,신림중.삼성고.관악아트홀·도서관 버스정류장(21142) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4703273,126.946004,11210660.0,서림동,정상 지오코딩
5095,관악구,신림로 40,신림중.삼성고.관악아트홀·도서관 버스정류장(21142) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4703273,126.946004,11210660.0,서림동,정상 지오코딩
5096,관악구,신림로 98,한남운수 서림동 차고지 앞,도로변(횡단보도 포함),일반쓰레기,37.4709514,126.93883,11210660.0,서림동,정상 지오코딩
5097,관악구,신림로 98,한남운수 서림동 차고지 앞,도로변(횡단보도 포함),재활용쓰레기,37.4709514,126.93883,11210660.0,서림동,정상 지오코딩
5098,관악구,신림로 108,신성초등학교 버스정류장(21144) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4711305,126.937598,11210660.0,서림동,정상 지오코딩
5099,관악구,신림로 108,신성초등학교 버스정류장(21144) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4711305,126.937598,11210660.0,서림동,정상 지오코딩
5100,관악구,남부순환로 1468,일가한의원 앞,도로변(횡단보도 포함),일반쓰레기,37.481337,126.91373,11210830.0,미성동,정상 지오코딩
5101,관악구,남부순환로 1468,일가한의원 앞,도로변(횡단보도 포함),재활용쓰레기,37.481337,126.91373,11210830.0,미성동,정상 지오코딩
5102,관악구,남부순환로 1687,한국모터트레이딩 야마하모터싸이클 서울점 옆,도로변(횡단보도 포함),일반쓰레기,37.4842632,126.9381396,11210780.0,은천동,정상 지오코딩
5103,관악구,남부순환로 1687,한국모터트레이딩 야마하모터싸이클 서울점 옆,도로변(횡단보도 포함),재활용쓰레기,37.4842632,126.9381396,11210780.0,은천동,정상 지오코딩
5104,관악구,남부순환로 1679,KT&G관악지점 버스정류장(21107) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4845469,126.9375063,11210780.0,은천동,정상 지오코딩
5105,관악구,남부순환로 1679,KT&G관악지점 버스정류장(21107) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4845469,126.9375063,11210780.0,은천동,정상 지오코딩
5106,관악구,남부순환로 1802,연소바 서울대점 앞,도로변(횡단보도 포함),일반쓰레기,37.4811701,126.9502849,11210800.0,청룡동,정상 지오코딩
5107,관악구,남부순환로 1802,연소바 서울대점 앞,도로변(횡단보도 포함),재활용쓰레기,37.4811701,126.9502849,11210800.0,청룡동,정상 지오코딩
5108,관악구,호암로 20길 1,"미림고개,고시촌입구 버스정류장(21179) 옆","정류소(버스,택시 등)",일반쓰레기,37.4677931,126.9321635,11210730.0,대학동,정상 지오코딩
5109,관악구,호암로 20길 1,"미림고개,고시촌입구 버스정류장(21179) 옆","정류소(버스,택시 등)",재활용쓰레기,37.4677931,126.9321635,11210730.0,대학동,정상 지오코딩
5110,관악구,호암로 541,"미림여고, 미림여자정보과학고 버스정류장(21167) 옆","정류소(버스,택시 등)",일반쓰레기,37.4660217,126.931073,11210820.0,삼성동,정상 지오코딩
5111,관악구,호암로 541,"미림여고, 미림여자정보과학고 버스정류장(21167) 옆","정류소(버스,택시 등)",재활용쓰레기,37.4660217,126.931073,11210820.0,삼성동,정상 지오코딩
5112,관악구,호암로 498,신우초등학교 버스정류장(21168) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4632725,126.9325352,11210820.0,삼성동,정상 지오코딩
5113,관악구,호암로 498,신우초등학교 버스정류장(21168) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4632725,126.9325352,11210820.0,삼성동,정상 지오코딩
5114,관악구,호암로 417,산장아파트 버스정류장(21170) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4613351,126.9274799,11210820.0,삼성동,정상 지오코딩
5115,관악구,호암로 417,산장아파트 버스정류장(21170) 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4613351,126.9274799,11210820.0,삼성동,정상 지오코딩
5116,관악구,난곡로 38 ,관악산휴먼시아아파트 1단지 버스정류장(21266) 옆,"정류소(버스,택시 등)",일반쓰레기,37.4607201,126.9210072,11210710.0,난향동,정상 지오코딩
