관리번호,설치목적구분,카메라대수,도로명주소,위도,경도,행정동코드,행정동,자치구,보정구분,보정거리_m
202631800000801787,생활방범,1,서울특별시 영등포구 영신로1길 8-14,37.511364,126.908582,11190750.0,도림동,영등포구,원본정상,
202631800000801788,생활방범,1,서울특별시 영등포구 영신로1길 8-14,37.511364,126.908582,11190750.0,도림동,영등포구,원본정상,
202631800000801797,생활방범,1,서울특별시 영등포구 영신로9바길 8,37.5112302,126.906531,11190750.0,도림동,영등포구,원본정상,
202631800000801798,생활방범,1,서울특별시 영등포구 영신로9바길 8,37.5112302,126.906531,11190750.0,도림동,영등포구,원본정상,
202631800000804605,생활방범,1,서울특별시 영등포구 도림로204,37.4969399,126.903421,11190700.0,대림1동,영등포구,원본정상,
202631800000804201,생활방범,1,서울특별시 영등포구 신길동 3404-0,37.5027812,126.911641,11190660.0,신길4동,영등포구,원본정상,
202631800000800258,생활방범,1,서울특별시 영등포구 영등포동 582-6,37.5158179,126.912158,11190730.0,영등포본동,영등포구,원본정상,
202631800000800259,생활방범,1,서울특별시 영등포구 영등포동 582-6,37.5149282,126.91142,11190730.0,영등포본동,영등포구,원본정상,
202631800000800260,생활방범,1,서울특별시 영등포구 영등포동 582-6,37.5145175,126.910915,11190730.0,영등포본동,영등포구,원본정상,
202631800000804907,생활방범,1,서울특별시 영등포구 대림로17길 11-23,37.4918572,126.901291,11190710.0,대림2동,영등포구,원본정상,
202631800000804908,생활방범,1,서울특별시 영등포구 디지털로38길 2,37.4885658,126.899574,11190710.0,대림2동,영등포구,원본정상,
202631800000804909,생활방범,1,서울특별시 영등포구 디지털로38길 2,37.4885658,126.899574,11190710.0,대림2동,영등포구,원본정상,
202631800000804910,생활방범,1,서울특별시 영등포구 디지털로38길 2,37.4885658,126.899574,11190710.0,대림2동,영등포구,원본정상,
202631800000801789,생활방범,1,서울특별시 영등포구 영신로1길 8-14,37.511364,126.908582,11190750.0,도림동,영등포구,원본정상,
202631800000800659,생활방범,1,서울특별시 영등포구 영등포동5가 102-0,37.5216124,126.907219,11190740.0,영등포동,영등포구,원본정상,
202631800000801802,생활방범,1,서울특별시 영등포구 영신로9바길 8,37.5112302,126.906531,11190750.0,도림동,영등포구,원본정상,
202631800000801803,생활방범,1,서울특별시 영등포구 영신로9바길 8,37.5112302,126.906531,11190750.0,도림동,영등포구,원본정상,
202631800000803571,생활방범,1,서울특별시 영등포구 신길로38길 13-2,37.5058273,126.912647,11190660.0,신길4동,영등포구,원본정상,
202631800000804601,생활방범,1,서울특별시 영등포구 대림동 976-46,37.4906442,126.906865,11190700.0,대림1동,영등포구,원본정상,
202631800000804602,생활방범,1,서울특별시 영등포구 도림로204,37.4969399,126.903421,11190700.0,대림1동,영등포구,원본정상,
202631800000804603,생활방범,1,서울특별시 영등포구 도림로204,37.4969399,126.903421,11190700.0,대림1동,영등포구,원본정상,
202631800000804604,생활방범,1,서울특별시 영등포구 도림로204,37.4969399,126.903421,11190700.0,대림1동,영등포구,원본정상,
202631800000803425,생활방범,1,서울특별시 영등포구 가마산로61다길 7-1,37.5063292,126.904195,11190650.0,신길3동,영등포구,원본정상,
202631800000803426,생활방범,1,서울특별시 영등포구 가마산로61다길 7-1,37.5063292,126.904195,11190650.0,신길3동,영등포구,원본정상,
202631800000802380,교통단속,1,서울특별시 영등포구 선유로13길 25,37.519567,126.885861,11190760.0,문래동,영등포구,원본정상,
202631800000802381,교통단속,1,서울특별시 영등포구 선유로13길 25,37.519567,126.885861,11190760.0,문래동,영등포구,원본정상,
202631800000802382,교통단속,1,서울특별시 영등포구 선유로13길 25,37.519567,126.885861,11190760.0,문래동,영등포구,원본정상,
202631800000802383,교통단속,1,서울특별시 영등포구 선유로13길 25,37.519567,126.885861,11190760.0,문래동,영등포구,원본정상,
202631800000802384,교통단속,1,서울특별시 영등포구 선유로13길 25,37.519567,126.885861,11190760.0,문래동,영등포구,원본정상,
202631800000802385,교통단속,1,서울특별시 영등포구 문래동3가 76-4,37.5170293,126.892044,11190760.0,문래동,영등포구,원본정상,
202631800000802386,교통단속,1,서울특별시 영등포구 경인로77길 21,37.5119379,126.891267,11190760.0,문래동,영등포구,원본정상,
202631800000802387,교통단속,1,서울특별시 영등포구 경인로77길 21,37.5119379,126.891267,11190760.0,문래동,영등포구,원본정상,
202631800000802388,교통단속,1,서울특별시 영등포구 경인로77길 21,37.5119379,126.891267,11190760.0,문래동,영등포구,원본정상,
202631800000802389,교통단속,1,서울특별시 영등포구 경인로77길 21,37.5119379,126.891267,11190760.0,문래동,영등포구,원본정상,
202631800000802390,교통단속,1,서울특별시 영등포구 경인로77길 21,37.5119379,126.891267,11190760.0,문래동,영등포구,원본정상,
202631800000802391,교통단속,1,서울특별시 문래동1가 54-4,37.5123571,126.895403,11190760.0,문래동,영등포구,원본정상,
202631800000801239,생활방범,1,서울특별시 영등포구 양산로17길 17,37.5261183,126.893705,11190550.0,당산1동,영등포구,원본정상,
202631800000802201,생활방범,1,서울특별시 영등포구 문래동4가 37-1,37.514802,126.889552,11190760.0,문래동,영등포구,원본정상,
202631800000802202,생활방범,1,서울특별시 영등포구 문래동4가 37-1,37.514802,126.889552,11190760.0,문래동,영등포구,원본정상,
202631800000802203,생활방범,1,서울특별시 영등포구 문래동4가 37-1,37.514802,126.889552,11190760.0,문래동,영등포구,원본정상,
202631800000802204,생활방범,1,서울특별시 영등포구 문래동4가 37-1,37.514802,126.889552,11190760.0,문래동,영등포구,원본정상,
202631800000804953,생활방범,1,서울특별시 영등포구 디지털로48길 21-6,37.4885026,126.901743,11190710.0,대림2동,영등포구,원본정상,
202631800000804954,생활방범,1,서울특별시 영등포구 디지털로48길 21-6,37.4885026,126.901743,11190710.0,대림2동,영등포구,원본정상,
202631800000800446,생활방범,1,서울특별시 영등포구 영신로30길 9,37.5187948,126.902067,11190740.0,영등포동,영등포구,원본정상,
202631800000800670,생활방범,1,서울특별시 영등포구 영등포동1가19-4,37.5175719,126.91596,11190740.0,영등포동,영등포구,원본정상,
202631800000804917,생활방범,1,서울특별시 영등포구 대림로7길 16-2,37.4887934,126.903127,11190710.0,대림2동,영등포구,원본정상,
202631800000804916,생활방범,1,서울특별시 영등포구 도림천로13길 6,37.4902772,126.896946,11190710.0,대림2동,영등포구,원본정상,
202631800000801956,생활방범,1,서울특별시 영등포구 경인로90길 9-1,37.513367,126.900993,11190760.0,문래동,영등포구,원본정상,
202631800000801957,생활방범,1,서울특별시 영등포구 경인로90길 9-1,37.513367,126.900993,11190760.0,문래동,영등포구,원본정상,
202631800000801958,생활방범,1,서울특별시 영등포구 도림로128가길 11,37.5150453,126.896982,11190760.0,문래동,영등포구,원본정상,
202631800000803423,생활방범,1,서울특별시 영등포구 가마산로61다길 7-1,37.5063292,126.904195,11190650.0,신길3동,영등포구,원본정상,
202631800000803424,생활방범,1,서울특별시 영등포구 가마산로61다길 7-1,37.5063292,126.904195,11190650.0,신길3동,영등포구,원본정상,
202631800000800268,생활방범,1,서울특별시 영등포구 영등포동 582-6,37.5163096,126.911785,11190730.0,영등포본동,영등포구,원본정상,
202631800000800269,생활방범,1,서울특별시 영등포구 영등포동 582-6,37.5152452,126.911768,11190730.0,영등포본동,영등포구,원본정상,
202631800000800432,생활방범,1,서울특별시 영등포구 영신로44길 10-1,37.5222895,126.902898,11190740.0,영등포동,영등포구,원본정상,
202631800000800447,생활방범,1,서울특별시 영등포구 영신로30길 9,37.5187948,126.902067,11190740.0,영등포동,영등포구,원본정상,
202631800000800448,생활방범,1,서울특별시 영등포구 영신로30길 9,37.5187948,126.902067,11190740.0,영등포동,영등포구,원본정상,
202631800000800855,생활방범,1,서울특별시 영등포구 여의대방로68길 15,37.5182406,126.932927,11190540.0,여의동,영등포구,원본정상,
202631800000800854,생활방범,1,서울특별시 영등포구 여의대방로68길 15,37.5182406,126.932927,11190540.0,여의동,영등포구,원본정상,
202631800000804610,생활방범,1,서울특별시 영등포구 디지털로73길 14-11,37.4958512,126.905395,11190700.0,대림1동,영등포구,원본정상,
202631800000803417,생활방범,1,서울특별시 영등포구 신길로45길 5-1,37.5091568,126.910075,11190650.0,신길3동,영등포구,원본정상,
202631800000800888,생활방범,1,서울특별시 영등포구 여의동 84,37.5290996,126.92986,11190540.0,여의동,영등포구,원본정상,
202631800000800851,생활방범,1,서울특별시 영등포구 여의동로3길 3,37.5186268,126.923116,11190540.0,여의동,영등포구,원본정상,
202631800000800852,생활방범,1,서울특별시 영등포구 여의대방로68길 15,37.5182406,126.932927,11190540.0,여의동,영등포구,원본정상,
202631800000800853,생활방범,1,서울특별시 영등포구 여의대방로68길 15,37.5182406,126.932927,11190540.0,여의동,영등포구,원본정상,
202631800000800665,생활방범,1,서울특별시 영등포구 영등포동5가 34-134,37.5208266,126.907184,11190740.0,영등포동,영등포구,원본정상,
202631800000800666,생활방범,1,서울특별시 영등포구 영등포동5가 34-134,37.5208266,126.907184,11190740.0,영등포동,영등포구,원본정상,
202631800000800667,생활방범,1,서울특별시 영등포구 영등포동1가19-4,37.5175719,126.91596,11190740.0,영등포동,영등포구,원본정상,
202631800000800668,생활방범,1,서울특별시 영등포구 영등포동1가19-4,37.5175719,126.91596,11190740.0,영등포동,영등포구,원본정상,
202631800000800669,생활방범,1,서울특별시 영등포구 영등포동1가19-4,37.5175719,126.91596,11190740.0,영등포동,영등포구,원본정상,
202631800000804912,생활방범,1,서울특별시 영등포구 디지털로 368,37.4900943,126.900857,11190710.0,대림2동,영등포구,원본정상,
202631800000804913,생활방범,1,서울특별시 영등포구 디지털로 368,37.4900943,126.900857,11190710.0,대림2동,영등포구,원본정상,
202631800000804914,생활방범,1,서울특별시 영등포구 디지털로 368,37.4900943,126.900857,11190710.0,대림2동,영등포구,원본정상,
202631800000804915,생활방범,1,서울특별시 영등포구 디지털로54길 22-5,37.4891724,126.902498,11190710.0,대림2동,영등포구,원본정상,
202631800000800430,생활방범,1,서울특별시 영등포구 영신로 238,37.5288412,126.904104,11190740.0,영등포동,영등포구,원본정상,
202631800000800431,생활방범,1,서울특별시 영등포구 영신로44길 10-1,37.5222895,126.902898,11190740.0,영등포동,영등포구,원본정상,
202631800000801792,생활방범,1,서울특별시 영등포구 도림로 353,37.5085757,126.899934,11190750.0,도림동,영등포구,원본정상,
202631800000801793,생활방범,1,서울특별시 영등포구 도림로 353,37.5085757,126.899934,11190750.0,도림동,영등포구,원본정상,
202631800000801794,생활방범,1,서울특별시 영등포구 도림로 353,37.5085757,126.899934,11190750.0,도림동,영등포구,원본정상,
202631800000801795,생활방범,1,서울특별시 영등포구 영신로9바길 8,37.5112302,126.906531,11190750.0,도림동,영등포구,원본정상,
202631800000801805,생활방범,1,서울특별시 영등포구 영신로9다길 11,37.5115538,126.907794,11190750.0,도림동,영등포구,원본정상,
202631800000801952,생활방범,1,서울특별시 영등포구 경인로77가길 6,37.5122128,126.892841,11190760.0,문래동,영등포구,원본정상,
202631800000801953,생활방범,1,서울특별시 영등포구 경인로77가길 6,37.5122128,126.892841,11190760.0,문래동,영등포구,원본정상,
202631800000801954,생활방범,1,서울특별시 영등포구 경인로77가길 6,37.5122128,126.892841,11190760.0,문래동,영등포구,원본정상,
202631800000801955,생활방범,1,서울특별시 영등포구 경인로90길 9-1,37.513367,126.900993,11190760.0,문래동,영등포구,원본정상,
202631800000803421,생활방범,1,서울특별시 영등포구 신길로45길 5-1,37.5091568,126.910075,11190650.0,신길3동,영등포구,원본정상,
202631800000803418,생활방범,1,서울특별시 영등포구 신길로45길 5-1,37.5091568,126.910075,11190650.0,신길3동,영등포구,원본정상,
202631800000803422,생활방범,1,서울특별시 영등포구 가마산로61다길 7-1,37.5063292,126.904195,11190650.0,신길3동,영등포구,원본정상,
202631800000805235,생활방범,1,서울특별시 영등포구 대림로43길 16,37.5015285,126.89508,11190720.0,대림3동,영등포구,원본정상,
202631800000802590,생활방범,1,서울특별시 영등포구 양평동3가 57-3,37.5275844,126.889188,11190610.0,양평1동,영등포구,원본정상,
202631800000802591,생활방범,1,서울특별시 영등포구 양평동3가 57-3,37.5275844,126.889188,11190610.0,양평1동,영등포구,원본정상,
202631800000802592,어린이보호,1,서울특별시 영등포구 양산로 57-5,37.5259308,126.889716,11190610.0,양평1동,영등포구,원본정상,
202631800000802593,어린이보호,1,서울특별시 영등포구 양산로 57-5,37.5259308,126.889716,11190610.0,양평1동,영등포구,원본정상,
202631800000802594,어린이보호,1,서울특별시 영등포구 선유서로24길 23,37.5235039,126.888418,11190610.0,양평1동,영등포구,원본정상,
202631800000802595,어린이보호,1,서울특별시 영등포구 선유서로24길 23,37.5235039,126.888418,11190610.0,양평1동,영등포구,원본정상,
202631800000802596,어린이보호,1,서울특별시 영등포구 양산로 56,37.5250978,126.889412,11190610.0,양평1동,영등포구,원본정상,
202631800000802597,어린이보호,1,서울특별시 영등포구 양산로 56,37.5250978,126.889412,11190610.0,양평1동,영등포구,원본정상,
202631800000802598,어린이보호,1,서울특별시 영등포구 양산로 56,37.5250978,126.889412,11190610.0,양평1동,영등포구,원본정상,
202631800000802599,어린이보호,1,서울특별시 영등포구 양산로 56,37.5250978,126.889412,11190610.0,양평1동,영등포구,원본정상,
202631800000804956,생활방범,1,서울특별시 영등포구 디지털로57길 20,37.4921937,126.900454,11190710.0,대림2동,영등포구,원본정상,
202631800000804957,생활방범,1,서울특별시 영등포구 디지털로57길 20,37.4921937,126.900454,11190710.0,대림2동,영등포구,원본정상,
202631800000804958,생활방범,1,서울특별시 영등포구 디지털로57길 20,37.4921937,126.900454,11190710.0,대림2동,영등포구,원본정상,
202631800000802709,생활방범,1,서울특별시 영등포구 양평로22길 5,37.5383258,126.894176,11190620.0,양평2동,영등포구,원본정상,
202631800000802710,생활방범,1,서울특별시 영등포구 양평로22길 5,37.5383258,126.894176,11190620.0,양평2동,영등포구,원본정상,
202631800000802711,생활방범,1,서울특별시 영등포구 양평로22길 5,37.5383258,126.894176,11190620.0,양평2동,영등포구,원본정상,
202631800000802712,생활방범,1,서울특별시 영등포구 양평로30길 22,37.5414774,126.888945,11190620.0,양평2동,영등포구,원본정상,
202631800000802713,생활방범,1,서울특별시 영등포구 양평로30길 22,37.5414774,126.888945,11190620.0,양평2동,영등포구,원본정상,
202631800000802714,생활방범,1,서울특별시 영등포구 양평로30길 22,37.5414774,126.888945,11190620.0,양평2동,영등포구,원본정상,
202631800000802715,생활방범,1,서울특별시 영등포구 선유로 213,37.5335401,126.894052,11190620.0,양평2동,영등포구,원본정상,
202631800000800999,생활방범,1,서울특별시 영등포구 여의도동 50-3,37.5205599,126.936154,11190540.0,여의동,영등포구,원본정상,
202631800000801000,생활방범,1,서울특별시 영등포구 여의도동 50-3,37.5205599,126.936154,11190540.0,여의동,영등포구,원본정상,
202631800000801001,생활방범,1,서울특별시 영등포구 여의도동 50-3,37.5205599,126.936154,11190540.0,여의동,영등포구,원본정상,
202631800000801002,생활방범,1,서울특별시 영등포구 여의도동 50-3,37.5205599,126.936154,11190540.0,여의동,영등포구,원본정상,
202631800000801438,생활방범,1,서울특별시 영등포구 국회대로53길 30,37.5279721,126.906421,11190740.0,영등포동,영등포구,원본정상,
202631800000801439,생활방범,1,서울특별시 영등포구 당산로54길 30,37.5336965,126.905926,11190560.0,당산2동,영등포구,원본정상,
202631800000801440,생활방범,1,서울특별시 영등포구 당산로54길 30,37.5336965,126.905926,11190560.0,당산2동,영등포구,원본정상,
202631800000801441,생활방범,1,서울특별시 영등포구 당산로54길 30,37.5336965,126.905926,11190560.0,당산2동,영등포구,원본정상,
202631800000801442,생활방범,1,서울특별시 영등포구 국회대로37길 5,37.5276384,126.899628,11190560.0,당산2동,영등포구,원본정상,
202631800000801443,생활방범,1,서울특별시 영등포구 국회대로37길 5,37.5276384,126.899628,11190560.0,당산2동,영등포구,원본정상,
202631800000802392,교통단속,1,서울특별시 문래동1가 54-4,37.5148064,126.901555,11190760.0,문래동,영등포구,원본정상,
202631800000802393,생활방범,1,서울특별시 영등포구 양산로 7,37.5259854,126.883808,11190610.0,양평1동,영등포구,원본정상,
202631800000805474,재난재해,1,서울특별시 도림천,37.488582,126.89693,11190710.0,대림2동,영등포구,원본정상,
202631800000805475,재난재해,1,서울특별시 도림천,37.48928,126.896722,11190710.0,대림2동,영등포구,원본정상,
202631800000805476,재난재해,1,서울특별시 도림천,37.490007,126.896357,11190710.0,대림2동,영등포구,원본정상,
202631800000805477,재난재해,1,서울특별시 도림천,37.490755,126.896122,11190710.0,대림2동,영등포구,원본정상,
202631800000805478,재난재해,1,서울특별시 도림천,37.49156,126.895815,11190710.0,대림2동,영등포구,원본정상,
202631800000805479,재난재해,1,서울특별시 도림천,37.49219,126.895585,11190720.0,대림3동,영등포구,원본정상,
202631800000805480,재난재해,1,서울특별시 도림천,37.493232,126.895193,11190720.0,대림3동,영등포구,원본정상,
202631800000805481,재난재해,1,서울특별시 도림천,37.494202,126.894833,11170550.0,구로4동,구로구,원본정상,
202631800000805482,재난재해,1,서울특별시 도림천,37.485615,126.901011,11170540.0,구로3동,구로구,원본정상,
202631800000805483,재난재해,1,서울특별시 영등포구 문래동5가 31(신정교 옆 계단),37.5165014,126.881876,11190760.0,문래동,영등포구,원본정상,
202631800000805018,생활방범,1,서울특별시 영등포구 대림로23길 24,37.4929469,126.898277,11190710.0,대림2동,영등포구,원본정상,
202631800000805019,생활방범,1,서울특별시 영등포구 디지털로48길 19,37.4885054,126.901278,11190710.0,대림2동,영등포구,원본정상,
202631800000805020,생활방범,1,서울특별시 영등포구 디지털로48길 19,37.4885054,126.901278,11190710.0,대림2동,영등포구,원본정상,
202631800000805021,생활방범,1,서울특별시 영등포구 디지털로48나길 11,37.4890042,126.901807,11190710.0,대림2동,영등포구,원본정상,
202631800000802663,생활방범,1,서울특별시 영등포구 선유로49길 25,37.5367843,126.894897,11190620.0,양평2동,영등포구,원본정상,
202631800000802664,생활방범,1,서울특별시 영등포구 선유로49길 25,37.5367843,126.894897,11190620.0,양평2동,영등포구,원본정상,
202631800000801074,교통단속,1,서울특별시 영등포구 여의대로 108,37.5259996,126.927258,11190540.0,여의동,영등포구,원본정상,
202631800000801853,생활방범,1,서울특별시 영등포구 도신로 55,37.5057761,126.898932,11190750.0,도림동,영등포구,원본정상,
202631800000801854,생활방범,1,서울특별시 영등포구 도신로 55,37.5057761,126.898932,11190750.0,도림동,영등포구,원본정상,
202631800000801855,생활방범,1,서울특별시 영등포구 도영로 80,37.5117736,126.899963,11190750.0,도림동,영등포구,원본정상,
202631800000801902,어린이보호,1,서울특별시 영등포구 도림로 379,37.5106409,126.898514,11190750.0,도림동,영등포구,원본정상,
202631800000801903,어린이보호,1,서울특별시 영등포구 도림로 382,37.5107323,126.898812,11190750.0,도림동,영등포구,원본정상,
202631800000802371,교통단속,1,서울특별시 영등포구 선유로9길 10,37.5173822,126.887636,11190760.0,문래동,영등포구,원본정상,
202631800000802372,교통단속,1,서울특별시 영등포구 당산로 34,37.5168532,126.898096,11190760.0,문래동,영등포구,원본정상,
202631800000802373,교통단속,1,서울특별시 영등포구 당산로 34,37.5168532,126.898096,11190760.0,문래동,영등포구,원본정상,
202631800000802374,교통단속,1,서울특별시 영등포구 당산로 34,37.5168532,126.898096,11190760.0,문래동,영등포구,원본정상,
202631800000802375,교통단속,1,서울특별시 영등포구 당산로 34,37.5168532,126.898096,11190760.0,문래동,영등포구,원본정상,
202631800000802376,교통단속,1,서울특별시 영등포구 경인로 775,37.5154077,126.898995,11190760.0,문래동,영등포구,원본정상,
202631800000802377,교통단속,1,서울특별시 영등포구 경인로 775,37.5154077,126.898995,11190760.0,문래동,영등포구,원본정상,
202631800000802378,교통단속,1,서울특별시 영등포구 경인로 775,37.5154077,126.898995,11190760.0,문래동,영등포구,원본정상,
202631800000802379,교통단속,1,서울특별시 영등포구 경인로 775,37.5154077,126.898995,11190760.0,문래동,영등포구,원본정상,
202631800000805022,생활방범,1,서울특별시 영등포구 대림로7다길 7-1,37.4894217,126.902996,11190710.0,대림2동,영등포구,원본정상,
202631800000805023,생활방범,1,서울특별시 영등포구 대림로7다길 7-1,37.4894217,126.902996,11190710.0,대림2동,영등포구,원본정상,
202631800000805024,생활방범,1,서울특별시 영등포구 대림로7다길 7-1,37.4894217,126.902996,11190710.0,대림2동,영등포구,원본정상,
202631800000805025,생활방범,1,서울특별시 영등포구 대림로23가길 10,37.4925641,126.899459,11190710.0,대림2동,영등포구,원본정상,
202631800000802205,생활방범,1,서울특별시 영등포구 문래동4가 37-1,37.514802,126.889552,11190760.0,문래동,영등포구,원본정상,
202631800000802206,생활방범,1,서울특별시 영등포구 문래동4가 1-9,37.5147305,126.892869,11190760.0,문래동,영등포구,원본정상,
202631800000802207,생활방범,1,서울특별시 영등포구 문래동4가 1-9,37.5147305,126.892869,11190760.0,문래동,영등포구,원본정상,
202631800000802208,생활방범,1,서울특별시 영등포구 문래동4가 1-9,37.5147305,126.892869,11190760.0,문래동,영등포구,원본정상,
202631800000802209,생활방범,1,서울특별시 영등포구 문래동4가 1-9,37.5147305,126.892869,11190760.0,문래동,영등포구,원본정상,
202631800000802210,생활방범,1,서울특별시 영등포구 경인로784,37.5141157,126.900514,11190760.0,문래동,영등포구,원본정상,
202631800000802211,생활방범,1,서울특별시 영등포구 경인로784,37.5141157,126.900514,11190760.0,문래동,영등포구,원본정상,
202631800000802212,생활방범,1,서울특별시 영등포구 경인로784,37.5141157,126.900514,11190760.0,문래동,영등포구,원본정상,
202631800000802213,생활방범,1,서울특별시 영등포구 경인로784,37.5141157,126.900514,11190760.0,문래동,영등포구,원본정상,
202631800000802214,생활방범,1,서울특별시 문래동4가 5-6,37.5149649,126.892225,11190760.0,문래동,영등포구,원본정상,
202631800000802215,생활방범,1,서울특별시 문래동4가 5-6,37.5149649,126.892225,11190760.0,문래동,영등포구,원본정상,
202631800000802216,생활방범,1,서울특별시 문래동4가 5-6,37.5149649,126.892225,11190760.0,문래동,영등포구,원본정상,
202631800000802217,생활방범,1,서울특별시 문래동4가 5-6,37.5149649,126.892225,11190760.0,문래동,영등포구,원본정상,
202631800000802218,생활방범,1,서울특별시 문래동5가 4-1,37.5153031,126.887673,11190760.0,문래동,영등포구,원본정상,
202631800000802219,생활방범,1,서울특별시 문래동5가 4-1,37.5153031,126.887673,11190760.0,문래동,영등포구,원본정상,
202631800000802220,생활방범,1,서울특별시 문래동5가 4-1,37.5153031,126.887673,11190760.0,문래동,영등포구,원본정상,
202631800000802221,생활방범,1,서울특별시 문래동5가 4-1,37.5153031,126.887673,11190760.0,문래동,영등포구,원본정상,
202631800000802222,생활방범,1,서울특별시 문래동5가 4-1,37.5153031,126.887673,11190760.0,문래동,영등포구,원본정상,
202631800000802223,생활방범,1,서울특별시 영등포구 당산로 1,37.5153997,126.893828,11190760.0,문래동,영등포구,원본정상,
202631800000802224,생활방범,1,서울특별시 영등포구 당산로 1,37.5153997,126.893828,11190760.0,문래동,영등포구,원본정상,
202631800000802225,생활방범,1,서울특별시 영등포구 당산로 1,37.5153997,126.893828,11190760.0,문래동,영등포구,원본정상,
202631800000802662,생활방범,1,서울특별시 영등포구 선유로49길 25,37.5367843,126.894897,11190620.0,양평2동,영등포구,원본정상,
202631800000801831,생활방범,1,서울특별시 영등포구 도신로15가길 10,37.5065322,126.899841,11190750.0,도림동,영등포구,원본정상,
202631800000801832,생활방범,1,서울특별시 영등포구 도신로15가길 10,37.5065322,126.899841,11190750.0,도림동,영등포구,원본정상,
202631800000801833,생활방범,1,서울특별시 영등포구 도신로15가길 10,37.5065322,126.899841,11190750.0,도림동,영등포구,원본정상,
202631800000801265,어린이보호,1,서울특별시 영등포구 당산로30길 11,37.5255135,126.897773,11190550.0,당산1동,영등포구,원본정상,
202631800000801266,어린이보호,1,서울특별시 영등포구 당산로30길 11,37.5255135,126.897773,11190550.0,당산1동,영등포구,원본정상,
202631800000801139,생활방범,1,서울특별시 영등포구 당산로30길 3,37.5256083,126.897175,11190550.0,당산1동,영등포구,원본정상,
202631800000801140,생활방범,1,서울특별시 영등포구 국회대로 580-3,37.5270849,126.898506,11190550.0,당산1동,영등포구,원본정상,
202631800000801141,생활방범,1,서울특별시 영등포구 국회대로 580-3,37.5270849,126.898506,11190550.0,당산1동,영등포구,원본정상,
202631800000801142,생활방범,1,서울특별시 영등포구 양산로25길 3-1,37.5241504,126.898508,11190550.0,당산1동,영등포구,원본정상,
202631800000801143,생활방범,1,서울특별시 영등포구 양산로25길 3-1,37.5241504,126.898508,11190550.0,당산1동,영등포구,원본정상,
202631800000801144,생활방범,1,서울특별시 영등포구 양산로25길 3-1,37.5241504,126.898508,11190550.0,당산1동,영등포구,원본정상,
202631800000801145,생활방범,1,서울특별시 영등포구 양산로25길 3-1,37.5241504,126.898508,11190550.0,당산1동,영등포구,원본정상,
202631800000801146,생활방범,1,서울특별시 영등포구 당산로20길 17-1,37.5232843,126.898269,11190550.0,당산1동,영등포구,원본정상,
202631800000801147,생활방범,1,서울특별시 영등포구 당산로20길 17-1,37.5232843,126.898269,11190550.0,당산1동,영등포구,원본정상,
202631800000801583,교통단속,1,서울특별시 영등포구 선유동2로 40,37.5323094,126.89656,11190560.0,당산2동,영등포구,원본정상,
202631800000801584,교통단속,1,서울특별시 영등포구 선유동2로 40,37.5323094,126.89656,11190560.0,당산2동,영등포구,원본정상,
202631800000801585,교통단속,1,서울특별시 영등포구 양평로 51,37.5342772,126.900952,11190560.0,당산2동,영등포구,원본정상,
202631800000801644,생활방범,1,서울특별시 영등포구 도림로108길 35,37.50869,126.904581,11190750.0,도림동,영등포구,원본정상,
202631800000801645,생활방범,1,서울특별시 영등포구 도림로108길 35,37.50869,126.904581,11190750.0,도림동,영등포구,원본정상,
202631800000801646,생활방범,1,서울특별시 영등포구 도림로108길 35,37.50869,126.904581,11190750.0,도림동,영등포구,원본정상,
202631800000801647,생활방범,1,서울특별시 영등포구 도림로108길 35,37.50869,126.904581,11190750.0,도림동,영등포구,원본정상,
202631800000804955,생활방범,1,서울특별시 영등포구 디지털로57길 20,37.4921937,126.900454,11190710.0,대림2동,영등포구,원본정상,
202631800000801133,생활방범,1,서울특별시 영등포구 영등포로 96,37.5207202,126.892433,11190550.0,당산1동,영등포구,원본정상,
202631800000801134,생활방범,1,서울특별시 영등포구 영등포로 96,37.5207202,126.892433,11190550.0,당산1동,영등포구,원본정상,
202631800000801135,생활방범,1,서울특별시 영등포구 영등포로 96,37.5207202,126.892433,11190550.0,당산1동,영등포구,원본정상,
202631800000801136,생활방범,1,서울특별시 영등포구 영등포로 96,37.5207202,126.892433,11190550.0,당산1동,영등포구,원본정상,
202631800000801137,생활방범,1,서울특별시 영등포구 당산로30길 3,37.5256083,126.897175,11190550.0,당산1동,영등포구,원본정상,
202631800000801138,생활방범,1,서울특별시 영등포구 당산로30길 3,37.5256083,126.897175,11190550.0,당산1동,영등포구,원본정상,
202631800000805225,생활방범,1,서울특별시 영등포구 도신로10가길 7-1,37.5040331,126.89766,11190720.0,대림3동,영등포구,원본정상,
202631800000805226,생활방범,1,서울특별시 영등포구 대림로29길 13,37.4954556,126.897784,11190720.0,대림3동,영등포구,원본정상,
202631800000805227,생활방범,1,서울특별시 영등포구 대림로29길 13,37.4954556,126.897784,11190720.0,대림3동,영등포구,원본정상,
202631800000805228,생활방범,1,서울특별시 영등포구 대림로29길 13,37.4954556,126.897784,11190720.0,대림3동,영등포구,원본정상,
202631800000805229,생활방범,1,서울특별시 영등포구 대림로29길 13,37.4954556,126.897784,11190720.0,대림3동,영등포구,원본정상,
202631800000805230,생활방범,1,서울특별시 영등포구 대림로29길 13,37.4954556,126.897784,11190720.0,대림3동,영등포구,원본정상,
202631800000805231,생활방범,1,서울특별시 영등포구 대림로29길 13,37.4954556,126.897784,11190720.0,대림3동,영등포구,원본정상,
